,id_str,einstein_radius_effective_max_lh,einstein_radius_effective_median_pdf,einstein_radius_effective_lower_1_sigma,einstein_radius_effective_upper_1_sigma,einstein_radius_effective_lower_3_sigma,einstein_radius_effective_upper_3_sigma,centre_0_max_lh,centre_0_median_pdf,centre_0_lower_3_sigma,centre_0_upper_3_sigma,centre_0_lower_1_sigma,centre_0_upper_1_sigma,centre_1_max_lh,centre_1_median_pdf,centre_1_lower_3_sigma,centre_1_upper_3_sigma,centre_1_lower_1_sigma,centre_1_upper_1_sigma,ell_comps_0_max_lh,ell_comps_0_median_pdf,ell_comps_0_lower_3_sigma,ell_comps_0_upper_3_sigma,ell_comps_0_lower_1_sigma,ell_comps_0_upper_1_sigma,ell_comps_1_max_lh,ell_comps_1_median_pdf,ell_comps_1_lower_3_sigma,ell_comps_1_upper_3_sigma,ell_comps_1_lower_1_sigma,ell_comps_1_upper_1_sigma,einstein_radius_max_lh,einstein_radius_median_pdf,einstein_radius_lower_3_sigma,einstein_radius_upper_3_sigma,einstein_radius_lower_1_sigma,einstein_radius_upper_1_sigma,shear_gamma_1_max_lh,shear_gamma_1_median_pdf,shear_gamma_1_lower_3_sigma,shear_gamma_1_upper_3_sigma,shear_gamma_1_lower_1_sigma,shear_gamma_1_upper_1_sigma,shear_gamma_2_max_lh,shear_gamma_2_median_pdf,shear_gamma_2_lower_3_sigma,shear_gamma_2_upper_3_sigma,shear_gamma_2_lower_1_sigma,shear_gamma_2_upper_1_sigma
68,102021008_NEG569571426487440793,0.5925365460145742,0.5810340572273403,0.5704086388153815,0.5900726868232854,0.5644279318396467,0.592467279420356,0.12923636659467447,0.13010995368978678,0.1183969835074603,0.1644461512786455,0.12642259833323208,0.1387675410737395,0.08172074905127386,0.07188573401511554,0.05255544805000055,0.09045345725523023,0.06383997812059032,0.07883132131871143,-0.3926764205108152,-0.3271947334801211,-0.4417869970535675,-0.20928251955316188,-0.3616917787008681,-0.2834946786719909,0.40102340732708847,0.4075227733268487,0.34328331994803485,0.4575851177380389,0.3865314979052014,0.43540322175810076,0.7494945386891987,0.6999126430242194,0.6259932105839624,0.7530729231552089,0.6643132701992723,0.7313720637109928,0.06503078858791,0.053425739769163795,-0.0072050360750575615,0.08099685245679394,0.024000132527651114,0.07047622470825275,-0.07848010978029,-0.02212521731103739,-0.07616394099600446,0.037078467119338925,-0.06290836253582781,0.004738625901343579
69,102021009_NEG577024787484062221,2.3238624351919004,2.323673696755244,2.3230266676172056,2.3241571150546387,2.319999812618544,2.3273436084945955,0.24647916842054465,0.24667372168773577,0.22993952553446056,0.2533207902431421,0.2447232467401751,0.2494268767527042,0.0860403599017002,0.08561660268291904,0.08226071579612396,0.09293677740166013,0.08414432370220412,0.086576318240887,0.03484219161977704,0.034301063576197825,0.02716485500449767,0.049236746081612416,0.03167631012924791,0.03626951140024933,0.05664952826246957,0.05665746863231398,0.04197324097286556,0.07806493994303218,0.05394859577108353,0.058718344771221696,2.2864428240888297,2.286263822183265,2.278816102236939,2.2969244994027362,2.2849569690352625,2.2872841336479133,-0.0561278335873,-0.056043471413193005,-0.06320592967920322,-0.04761943886661361,-0.056924019026650716,-0.05534361890454266,-0.08254443463821,-0.08271599672156021,-0.08520638006867957,-0.07801809728723183,-0.08352122410989155,-0.08206241578898764
70,102021010_NEG581199679484613010,1.2043478286556093,1.193430191008532,1.176293128021708,1.2022180634696429,1.1207887466666373,1.216389561002965,0.2270120070865236,0.20272951974597467,0.12491045803282069,0.27112005104830905,0.17839469427467353,0.22651146244375128,0.07822249041199097,0.07073090536094906,-0.004363551919865455,0.1337199310260625,0.049123318605140374,0.09183333656540078,-0.0727192930520188,-0.06937927861391244,-0.1559820445740097,0.05159568612159218,-0.09587813269683113,-0.03297277080477965,-0.3659493083308549,-0.3619081482775672,-0.47993213510059646,-0.23192653821617487,-0.4123302306023997,-0.3307612485720296,1.332268165281325,1.3187055599328381,1.2392016299274637,1.3841039545581222,1.297441140433934,1.3444883297654233,-0.19150307241276,-0.1781906470986421,-0.2614771013114369,-0.10269756674229062,-0.21579761307647996,-0.16045414393354532,0.00442580724658,0.0026614070615393606,-0.060913978964086644,0.08499673298974028,-0.017401239782649187,0.028833373847846053
71,102021012_NEG594963796484947260,1.756304174392148,1.7264934353409989,1.7100572242723129,1.7472960185682411,1.6802238913392649,1.7606513786781133,-0.12782396160711923,-0.09569926926685708,-0.15823572588581497,-0.0005103884365751926,-0.11902715934610615,-0.07030037648001962,0.12407397981611919,0.11823907869489238,0.07813505644447968,0.1705047862047081,0.10284329828989278,0.137877912911213,0.40282373442291153,0.37042196237675373,0.2278539339505452,0.44666050891972675,0.329818667098346,0.3991824745766285,0.11281239854761903,0.023022196861218334,-0.16847171953528225,0.14863532082220676,-0.04446146932889594,0.09356160206232084,1.9301118089824445,1.8339423411783904,1.6562058035684444,1.9648847764571626,1.770317928117891,1.8912592968704747,-0.09159877986022,-0.13638784187876216,-0.22370424773705855,-0.07966993864090914,-0.1677006431238556,-0.10357478535776696,0.0555169028542,0.040048228633775544,-0.028028277872639173,0.07720206114170632,0.019778548741900145,0.05369659187057668
72,102021013_NEG602940269483238112,1.1817905861197704,1.189782295582694,1.1637958207834074,1.2071801912319822,1.1332457772086324,1.2583603360994162,0.06827382127658957,0.08904445285569679,0.012744396435918893,0.1810126569584537,0.05912246685237804,0.12295242993442236,-0.038552304117975666,-0.03513198729812151,-0.10817037510054331,0.06005804629580112,-0.06056024574276555,-0.00645375138261739,0.07552376352921773,0.09920183135109596,-0.14907826249630798,0.31887296211406996,0.0067050894765031425,0.18929768486188844,0.19147696177126605,0.155775954507396,-0.022959003583120106,0.3236991261209796,0.09782354292879658,0.2114020113539737,1.127957091258465,1.131908128425521,1.0482567901940283,1.2511638028325593,1.1030717879958285,1.164252486541304,0.29799116586284,0.2890135395920588,0.21380149412538982,0.29998406689752194,0.2688068916714085,0.2973793125866945,-0.06570280651346,-0.04619216096976448,-0.1414982850270892,0.05715252935268166,-0.0838720747623595,0.0011812815479379777
73,102021013_NEG606090281487314103,0.9430724088562402,0.8918539814762272,0.8315245404821829,0.9387775939534733,0.7569190751459646,0.9551455928273519,0.013979390512157448,-0.008932062578333571,-0.10425307964456822,0.08046526417223766,-0.05021450462908123,0.020860225120456027,-0.0027970684926980315,0.00816373050997247,-0.06077697589185354,0.09757147918600755,-0.009138968063980756,0.02880580760887092,0.1814353999340469,0.16419661061452676,-0.09740245430861898,0.34689318817511533,0.09007954564232255,0.2163517819563434,0.39564007428498726,0.34896361997107767,0.14980937033943087,0.4883759013690727,0.28164352153002453,0.396652728727113,1.0194810974177173,0.9437636061117604,0.7873443050836771,1.0690320704973173,0.8938041585774175,0.9996297053573517,0.24499695667889,0.20849186951363596,0.06968753145532196,0.29440931212244986,0.17734744941636524,0.24056861345993766,0.28166490658137,0.22951642511329604,0.034384635864552794,0.29945304563242275,0.16544548508363058,0.2796831375484841
74,102021014_NEG610047486487275523,0.6923140828180633,0.6791573319085276,0.6709058571718918,0.6952372229861915,0.6618355132146853,0.7077914370771894,-0.02168870483334194,-0.03803508878628159,-0.07856028303185501,0.0030394944604860002,-0.05509113420860977,-0.021625401426724485,0.023361293553493825,0.04808931418516146,-0.009009007005762208,0.10537828773817427,0.028193450718380895,0.06665757091537818,-0.2552424237723357,-0.2656785944004835,-0.34918860443767846,-0.1659669899766796,-0.2998254815067168,-0.23276185036835947,0.20432930145774053,0.2569633972513056,0.13967022772399665,0.3660356704138513,0.2111974815381179,0.31346728923025224,0.7491746918133904,0.7550050307886288,0.7049438438671571,0.8119491710425873,0.7407379825046992,0.7755371316113464,0.09403240947722,0.08485369763293123,0.03644369670126078,0.13928171582033072,0.06855513875895748,0.10110799672650912,-0.09268952405108,-0.1041733355713512,-0.16296590812149994,-0.036945132121881115,-0.13650827914275698,-0.07988569592853086
75,102021014_NEG612545150486042170,0.9454508773483686,0.9446789040513509,0.9413283893591733,0.9483635665228436,0.9294658804722391,0.9522952332745855,-0.05311144570027085,-0.054476150085873434,-0.07702606894770234,-0.04174050215450155,-0.06055567136198621,-0.04951732653785531,-0.02960292919051337,-0.027712289131443323,-0.039294297349441246,-0.009280003674661978,-0.0324796708330746,-0.022605215558177568,-0.43524633237532695,-0.43443384814904873,-0.4773849321210357,-0.3881961460365938,-0.44567374231739476,-0.4215712764580981,0.030226083110493296,0.045708260374832346,0.015540928108581941,0.1285676019944744,0.03351513450115583,0.05929802496062268,1.091049909846697,1.0903683710466785,1.0414256422867776,1.1371280836194133,1.0762604133968774,1.102880475358845,-0.04065672989151,-0.032551847244289826,-0.048909465401284546,0.018519290522805997,-0.03914618066669942,-0.023844313432035084,-0.17409985868001,-0.1734202080108969,-0.192774367603609,-0.14002681905436665,-0.1794224674204767,-0.1659641202544893
76,102021014_NEG614981615482506340,0.61343690570277,0.6131753727907725,0.612709234801457,0.6135896549035483,0.6122098125836563,0.6174969634546372,-0.12190065305762054,-0.12125452352309042,-0.12760503927607797,-0.1128096771047356,-0.12227609037321707,-0.11917745923876466,0.004649036851525443,0.005024891139895758,-0.0015509665642616322,0.01625466175879744,0.001308271843691106,0.007059895231445035,0.24058581973951024,0.23219854597049278,0.15947299078940638,0.26159618666466306,0.22602295787978408,0.23938461104820344,0.05383649663832385,0.05265048919004451,0.03402214824281667,0.07459517786645707,0.046671719783728,0.06194458318674038,0.6225256592277866,0.6205875135512063,0.6079347376412559,0.6279955516078521,0.6194441279537676,0.6228135027656634,0.1393781304395,0.13918841821884906,0.13323391483078675,0.15676288374987005,0.13688944609351025,0.14557684611941787,0.19192216801176,0.1866939371953374,0.14114889514056225,0.2022539706922317,0.1812818859723478,0.1912791682603303
77,102021014_NEG616133820483754774,2.0240107164758765,2.0254065039991676,2.021341744300508,2.029659621265939,2.0132500159651596,2.0383193240998754,0.26250162204407157,0.25190113793109903,0.18456330933219545,0.2836723024432033,0.23912777803168442,0.2613785350912624,0.021135028332739957,0.01975399212813841,-0.004970926022964007,0.03261811559991244,0.013455086165020782,0.02505879501556803,-0.028673277895586678,-0.038938071596894816,-0.06831015291244105,-0.013174944782151391,-0.046431873999291357,-0.03164465789506724,-0.14165656170888868,-0.11797897589672507,-0.1653615884554506,-0.04456422017251795,-0.13603671748881666,-0.08890026292152772,1.8941358099080765,1.886257784918358,1.8498976633682898,1.9098827014527116,1.8746112877148755,1.8937047260035542,0.19468545969924,0.20524169254262098,0.18029933981813417,0.23480831431062138,0.19703160542252535,0.21696868140508632,-0.05532528799589,-0.06124888464409896,-0.08125862354974915,-0.0472510924174835,-0.06682075533343958,-0.0575802282865352
78,102021016_NEG627891706482718950,0.732299926094529,0.7319620995410836,0.7264779368183906,0.7335502381529841,0.7251007603542645,0.7354213970030017,0.034783164090732024,0.03957470280196931,0.02420328070363283,0.04765342052396207,0.03522842089536832,0.042501217733147426,-0.05304852211841627,-0.05141105994383588,-0.05928101048994236,-0.035988442679841456,-0.055402196000967505,-0.040221816746811176,-0.10092072048276139,-0.09937794554242553,-0.12385419757441264,-0.03764514382143781,-0.10940308447702939,-0.08237033374858978,0.006328250928714363,-0.008563440195454674,-0.05511145231147678,0.029615007098758857,-0.033187340620395286,0.008149970161608547,0.7293010299263586,0.7298663765072919,0.7189987926593431,0.7340685785213653,0.7243245426888825,0.7318837762654232,0.06805705811892,0.060916320137315405,0.0355604576486763,0.07800300990829408,0.046632751437818504,0.06784010212188964,-0.11137893210527,-0.10914507763614303,-0.12492144468110794,-0.07017995567894574,-0.11520313234334277,-0.10196496956051829
79,102021016_NEG629685198482852633,2.4361955217760443,2.4363458341056314,2.4360034651359452,2.436872814365442,2.4357420409200246,2.4373463966824125,-0.2365216138332216,-0.2365851392774489,-0.23763094339471222,-0.235812828415815,-0.23692092434641662,-0.2363138908392792,-0.017741011408156718,-0.01817871609989668,-0.020278797784363648,-0.016412595391439664,-0.01882003909223119,-0.017717214418455203,-0.1401938657798758,-0.139817191037631,-0.14121655952932757,-0.13733516687526987,-0.1403581067986059,-0.139180648530001,0.10055737916223678,0.10080457996217512,0.09956895760251142,0.1027240377956549,0.10032696691557778,0.10128871488230191,2.2850487305052516,2.2852881466397075,2.2847180819828714,2.286196989914285,2.285043614085132,2.2855450144944824,-0.17179836340819,-0.17170833723546924,-0.1720820484630481,-0.17106452775493763,-0.17185449584990337,-0.1715436200201563,-0.20261622212541,-0.2023578720559292,-0.20300896189115827,-0.20090014208955592,-0.20263296241966197,-0.202043980336671
80,102021017_NEG633207820486535571,0.5864565841117745,0.590004802828352,0.573921493369387,0.6141738253595626,0.5589116018713183,0.635966189598897,0.07811658306227087,0.07293508894703979,-0.012847549793420752,0.13361513830376456,0.04785934295580432,0.09458857530537779,0.04891633380699888,0.04637641544666196,-0.01622043538184027,0.08861670849600105,0.02881617329033841,0.06422844619397579,-0.0058470701950926185,0.09669939876755665,-0.15928530059288043,0.35148666265468925,0.01357547117889075,0.17164406665476434,-0.044658155460041385,-0.09743139833736145,-0.24349644433910717,0.04271745993891055,-0.1561014712998246,-0.04244041415668459,0.5738801187894041,0.5856972858931034,0.5466372725573094,0.6467813225258474,0.5690435843546735,0.6074614279812748,0.11954474621573,0.11902831398549299,0.05418553008632627,0.15221093651130482,0.10206434926861549,0.13149142693250507,-0.01096803826156,0.030331853416202193,-0.04260058408383335,0.14074215323946154,-0.004225577516397726,0.06097005972013584
81,102021017_NEG634146279486865014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
82,102021017_NEG637928660482715254,1.3266046696112839,1.324752277274059,1.3210585971017657,1.3286645785135078,1.3193159486466632,1.330461670339072,0.18220888339654254,0.18295099849699117,0.16619578665771953,0.1913433893533543,0.1765578074743995,0.18644380372521122,0.17738398428510643,0.17775553938833885,0.1740863931889202,0.1816665019500695,0.17608233824296537,0.1802772724571717,0.09386743743121624,0.08932263558439979,0.06530463825786458,0.09802746900308253,0.08441239149732975,0.0944971444481235,0.10429109245033705,0.10010579722160161,0.07365786478442775,0.13712189011648787,0.08194845086222367,0.11893954424226359,1.1624416359261074,1.1607366696238368,1.1485556907781587,1.1697901475634238,1.1532040497461238,1.1656185885817745,-0.28940536983661,-0.2904392848699148,-0.2999282641838476,-0.2805186299457596,-0.2973683418290121,-0.28478260716752124,0.10806907793386,0.10648038232612926,0.0955274553517658,0.10964956725084586,0.10428238462080837,0.10835830035377524
83,102021018_NEG640120110483854165,0.8413391163440709,0.8384725386157006,0.8292936203927596,0.8488913289953658,0.8145188190256337,0.8573406798960569,-0.12525119683273606,-0.1266576490366604,-0.15299019241881168,-0.06638136938000473,-0.13397966337190645,-0.11656921727677419,0.0044930673199777135,0.0016384072564768844,-0.06625068050974289,0.033133492947563035,-0.012411920318966754,0.01393902488894157,0.2018654728223518,0.24535579202776509,0.12904592739254475,0.33668270097569547,0.20933510239100478,0.27876814928431837,0.2185776213334228,0.17299581086352225,-0.01292899232011913,0.26664959661246546,0.12709087868502772,0.21347844910986483,0.8971013942258268,0.8960027728009838,0.8364639520165523,0.9737696742307711,0.8733704991796364,0.9173428119468849,0.08427554142887,0.05798288282218475,-0.013161000274865163,0.10433677552818914,0.03794682750285987,0.07888646588739734,0.05829528575422,0.07757138783458796,0.012538147264613107,0.13951926765627476,0.057408161762006533,0.09852176858445551
84,102021019_NEG651956451483599583,0.9520097003482189,0.9435497885544493,0.9337450870494555,0.9530272402935113,0.9230381076956646,0.9759076144417898,0.08794833429631596,0.08462720208733249,0.05946181146610005,0.11347073900075827,0.0753821721276566,0.0921374585694784,0.15920603280779808,0.16898955714415545,0.1303769490458324,0.2012040471116016,0.15917652243679806,0.1782409129079381,-0.12248845608993697,-0.1315757995859785,-0.21283652805701708,-0.03356012077710153,-0.1650925919053579,-0.0995627859799806,0.12656904203737043,0.0764645325130918,0.014979211129232993,0.18048920658503814,0.051421577371095414,0.12184034134424372,0.968146450620534,0.9518280397857344,0.9189350129908126,1.0191597103443222,0.9382368209458598,0.9728458716788305,-0.00638759305301,-0.03629063659207288,-0.06500878936813416,0.026863208874288586,-0.048183683517212084,-0.007169507282961996,-0.0823941865991,-0.08353418305126609,-0.14122057525813145,-0.02484722862341587,-0.10235878891239744,-0.061235790150701706
85,102021020_NEG656951229482999258,0.751633352571873,0.7517707854434041,0.7479484309798821,0.7590822713758492,0.7454571559227765,0.7642062603810962,0.2077285531377347,0.2141838696661273,0.1920589372345661,0.2460409186333383,0.20852690397331483,0.22054645541047246,0.1130982103468452,0.11703443823625263,0.09029183841178606,0.1364605368116457,0.10827128968414605,0.1264519750302663,0.08919640362029264,0.09626142305471465,0.042823457988166655,0.18212881648676799,0.08112954377133721,0.10959055686614005,-0.1746575267083842,-0.18739318292014678,-0.2371195056332747,-0.08649424918674278,-0.20290266047148373,-0.16012865955187391,0.7670645379513436,0.7694444397934059,0.7469802661007636,0.7843103131357386,0.7660354713291934,0.7722591856664612,-0.06217978036121,-0.06934492414858928,-0.09762608096674331,-0.014400380373241857,-0.07817778641407376,-0.05407045257898182,0.11243880185132,0.11807654780721764,0.08921411222089867,0.1647366497411608,0.11035009392721132,0.12797248532913458
